Gen	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	t_n16	t_n17	mu	sigma2	lnL
1020000	158.3876273	98.2614543	85.4165066	81.4809219	64.0173027	20.6134863	7.9684426	3.9809853	0.0101008	0.0089830	-6.172
1025000	165.3959112	96.9527468	82.2285166	80.1023788	61.6891343	27.6738720	11.2070004	6.2720702	0.0060528	0.0058324	-9.033
1030000	153.1557968	93.1686186	82.0668121	80.0527981	60.2650438	21.2902487	9.1925623	4.5950599	0.0043909	0.0047886	-4.931
1035000	152.9344291	101.4913566	89.7963781	87.3155994	65.5432575	22.7188918	9.3788850	4.9803820	0.0030473	0.0024914	-8.520
1040000	152.0894276	93.8686066	81.4702044	79.2867699	61.5050365	22.3072471	8.0891146	4.4471266	0.0038311	0.0035636	-7.403
1045000	160.7940893	96.0725463	81.2910366	78.4681827	60.7749043	25.0159186	9.3791955	4.7869217	0.0024073	0.0044223	-7.439
1050000	166.1180247	99.7976915	85.5915930	82.8231617	63.8191408	22.1801802	7.8767660	3.9960235	0.0043132	0.0031540	-6.088
1055000	163.9151751	97.3234811	88.7190246	86.9466498	65.4234042	22.2946854	10.4366175	5.2633241	0.0088610	0.0057364	-5.011
1060000	153.9472463	95.6409511	85.3036189	82.6716254	63.9194454	21.7941969	10.9974060	6.0085302	0.0053237	0.0041282	-5.881
1065000	163.9755658	98.2603401	84.4184471	81.7616964	65.0090973	25.8016057	10.9702056	5.0354581	0.0050175	0.0054263	-5.480
1070000	155.7710912	98.6133408	88.1446499	85.1857344	61.1646109	22.0591025	9.9496213	5.5739377	0.0061114	0.0044137	-7.138
1075000	165.7687762	91.9158306	82.8278158	80.8221784	64.8007894	26.3329503	11.1282155	5.5717673	0.0049767	0.0059180	-6.326
1080000	165.1374474	91.5662450	82.4411230	80.2283500	63.9717622	22.1811346	10.0116483	4.0333126	0.0107666	0.0161883	-9.941
1085000	150.6453690	94.1537336	88.0364969	86.2433336	63.7630002	24.0210702	10.0872853	5.7239538	0.0210900	0.0237214	-6.317
1090000	158.0201884	93.6675140	84.9693003	82.2209127	61.9773770	24.1274062	10.8454186	6.3553377	0.0061595	0.0082537	-6.900
1095000	158.0944804	95.1474784	85.5446874	83.0020218	62.9509397	27.7633958	12.2068716	6.9373048	0.0086587	0.0080980	-9.121
1100000	163.5439350	94.8067507	87.5684585	86.0420812	62.1259288	25.1455010	13.4586840	7.1510663	0.0150333	0.0109289	-5.296
1105000	161.7870797	90.7628987	82.3213684	80.3006242	64.1069544	25.6429269	12.2994603	5.9814323	0.0079056	0.0039565	-4.915
1110000	165.0117560	99.5249752	86.6279081	84.0316758	65.9081673	26.9172351	10.4840217	5.1067287	0.0086555	0.0061225	-12.543
1115000	154.4498971	94.3464194	85.9545770	83.8139854	63.0950439	22.8641085	10.3808608	5.2558549	0.0040993	0.0030316	-6.870
1120000	156.2833570	101.1591740	88.2306319	85.3089175	62.0584898	22.7611102	9.7320836	5.2271763	0.0024771	0.0024003	-7.456
1125000	159.1912264	92.4920785	80.7671351	78.4895716	61.7895816	24.3017773	10.4846169	5.7557839	0.0034036	0.0054700	-7.106
1130000	160.6526499	94.2753175	83.9295047	81.7682147	61.3914781	21.6868034	10.4137860	5.7597944	0.0033339	0.0058141	-12.344
1135000	167.1098322	91.3563006	82.3570399	80.2054318	66.1241831	24.6809070	12.3185606	7.0809811	0.0073939	0.0079784	-8.824
1140000	160.6245560	91.0621866	80.2525614	78.5805147	64.3949513	27.4543899	12.7129366	7.1061340	0.0039949	0.0112712	-7.178
1145000	154.0970621	97.6476772	80.4853885	77.8732558	63.0155841	26.7897969	12.9999658	5.6361882	0.0109824	0.0169735	-9.925
1150000	156.1199305	96.4282261	81.8201301	77.8584160	59.4899753	22.0473132	10.9137860	6.4294384	0.0061380	0.0186583	-6.441
1155000	158.5225786	101.2651991	89.0119777	86.2097212	65.6834666	25.0784271	11.0626441	4.6685312	0.0086427	0.0146973	-6.192
1160000	153.0951475	95.2990749	85.4768221	83.0598066	65.4618597	25.7329620	10.9818041	5.5394770	0.0060491	0.0037377	-7.068
1165000	154.3507876	96.7404671	86.4721115	84.0486736	61.8052443	22.9704924	9.4671633	4.8802996	0.0041234	0.0033845	-11.024
1170000	151.6276361	94.8588179	85.8852950	83.4370044	65.4077663	24.2336827	11.2296202	6.4444108	0.0052725	0.0089749	-12.071
1175000	152.8091295	99.9489876	86.3769595	83.7446831	65.2146246	29.1450551	13.3182487	6.4291537	0.0038375	0.0057281	-8.834
1180000	149.9921773	95.2662162	77.6365213	75.2688315	59.7288704	26.8563968	13.8536895	8.0223225	0.0044779	0.0148319	-9.364
1185000	162.7134286	96.5061591	85.7477351	83.9824083	63.1428789	27.6031385	16.2486986	9.5446987	0.0064521	0.0171627	-5.159
1190000	157.8972683	93.6549856	80.7331280	77.5552927	58.0656731	26.1259458	12.3793804	6.5615915	0.0055183	0.0042108	-4.091
1195000	165.7881751	98.0954569	83.9016653	80.0689779	59.0139062	26.2656128	13.5845304	7.9890405	0.0102769	0.0102412	-13.197
1200000	164.5705339	93.2764635	83.4101205	80.1950997	63.1162549	22.2314864	9.8698662	5.3953822	0.0087198	0.0054525	-8.078
1205000	151.7428936	94.4102737	85.3489974	83.2566544	64.4096670	22.8187576	8.4577923	4.3284212	0.0065733	0.0038881	-6.185
1210000	165.2053140	100.0759511	90.3409823	87.8830015	62.5824697	21.0792718	9.3396656	4.3821224	0.0083619	0.0050338	-6.210
1215000	151.2313772	100.0057644	86.5147960	83.4527940	61.1905358	24.1814447	8.9918676	3.7931276	0.0070127	0.0114499	-4.362
1220000	165.5188983	96.4809233	83.4392422	79.8510001	59.9522644	21.2160514	7.1769612	3.5692909	0.0040663	0.0061255	-7.299
1225000	165.6469820	95.9492420	83.7911530	81.1334404	62.3969771	26.4455268	9.1649159	4.4741582	0.0217947	0.0143512	-5.629
1230000	164.8903874	91.1107338	75.1638982	73.1890850	58.2733283	22.0989113	7.2383272	3.2931015	0.0051359	0.0096914	-6.776
1235000	162.4904472	95.9445869	86.4586004	83.8584951	62.1257690	23.5783273	10.0223751	5.2079238	0.0026590	0.0094963	-3.404
1240000	161.3978023	96.7531305	89.5328808	87.8345091	61.3844871	25.0485893	10.9732356	6.1522890	0.0064278	0.0058331	-7.698
1245000	158.8463916	90.9958886	81.2011789	79.4488436	65.5003813	25.8099501	9.3626968	4.8514090	0.0044466	0.0070956	-7.569
1250000	164.9050996	97.6418030	87.6270770	85.4539733	60.9750556	26.7035646	10.2965381	5.2511052	0.0062069	0.0084102	-13.676
1255000	160.3018796	93.3262817	83.3505351	81.6115361	64.7507590	25.6270831	12.8748305	8.4954821	0.0056501	0.0149482	-10.727
1260000	166.1953435	95.7970179	81.9615344	78.6709208	65.8624404	23.5032269	12.1765346	5.8467416	0.0878801	0.0186164	-9.413
1265000	159.5284387	97.7218807	84.5367760	82.0287650	60.2577651	21.5752483	10.0758737	5.2338099	0.0083807	0.0079493	-8.316
1270000	162.7740513	95.3268407	84.3592531	82.1960767	64.0974492	23.3708858	10.3367562	4.4240264	0.0062020	0.0097685	-8.071
1275000	162.9772264	92.5028668	80.4882324	78.2555148	62.0436767	23.6495301	9.2200670	5.0752233	0.0061774	0.0093972	-12.157
1280000	154.0525938	93.4309911	82.1909524	79.9163568	64.5298090	24.6226867	9.7307125	4.7586418	0.0086770	0.0066886	-10.656
1285000	159.1292739	93.5176158	83.5039782	81.5359070	66.0760020	22.1752795	7.8624056	4.0346603	0.0031426	0.0062062	-5.826
1290000	150.6105542	97.5780027	88.0231480	84.8917967	65.8487558	21.7050700	7.2273827	3.5666780	0.0052528	0.0077040	-6.101
1295000	159.2261294	94.9042066	79.5787975	76.4339794	58.1888120	21.3286793	8.1315910	3.9125410	0.0050873	0.0041586	-5.805
1300000	157.2697884	100.7358301	89.5126885	86.8977466	63.9814376	22.0075298	9.3880517	4.5715101	0.0031015	0.0062910	-5.005
1305000	157.6267057	101.3996902	84.0278136	79.7212701	58.5306552	23.4092461	9.4105234	3.9420361	0.0040416	0.0102513	-8.025
1310000	166.2721779	95.1099293	80.6603594	79.2554117	63.5701456	24.8315433	9.6683658	4.7891222	0.0081342	0.0140456	-8.345
1315000	158.9831915	93.4067751	83.7124050	81.5089891	64.4521679	24.2833251	13.6342362	8.3054657	0.0078779	0.0082357	-5.556
1320000	165.5497304	90.8418259	79.6821146	77.5651849	57.8304368	26.3270363	13.3315708	7.5506300	0.0057092	0.0104558	-2.063
1325000	165.3641853	95.3565990	83.0302502	80.5518349	63.7146980	24.2972671	9.9205034	5.5736154	0.0027531	0.0097509	-8.661
1330000	156.1188083	100.7965321	83.0405898	80.1561520	63.7140826	28.2238497	10.6547781	5.8619675	0.0035985	0.0126857	-8.855
1335000	162.6842095	96.4700207	82.7754899	79.5626984	61.7268769	25.4719661	9.5306096	6.1015293	0.0083660	0.0235648	-5.545
1340000	153.1274427	92.7823692	75.9323907	73.3786988	58.0491871	21.8971789	10.0188525	5.5211062	0.0037123	0.0057595	-10.286
1345000	166.4916643	95.7226032	78.7070043	76.1395322	59.2795815	21.5511615	10.5259843	5.5160095	0.0075080	0.0072304	-7.652
1350000	153.0587428	91.0599492	79.7181245	76.4328483	58.6501363	23.8271407	10.4412300	5.9733543	0.0062404	0.0103332	-10.919
1355000	162.2088195	96.6478782	86.2109292	83.0824874	60.1585178	23.2761242	12.5044306	6.8146237	0.0031372	0.0113291	-6.045
1360000	165.2897918	98.2141864	86.4778329	84.2948460	64.8848754	24.4266216	9.7791952	5.4359711	0.0044403	0.0053330	-6.655
1365000	163.7904998	100.2241995	86.9068437	83.9052354	64.8335326	21.9512747	8.0262900	4.3189379	0.0028241	0.0037961	-5.225
1370000	160.9187514	92.9783601	84.6473646	82.5626724	65.1430725	25.8662163	8.0925095	3.6638234	0.0049430	0.0111463	-8.161
1375000	166.4971986	97.1188749	81.9974110	78.8882839	58.1321551	21.7625285	8.1258688	3.9203313	0.0038477	0.0036479	-4.612
1380000	162.7837757	95.0891197	83.9523951	81.9354336	64.4390784	22.6654173	9.6342605	4.5574124	0.0036072	0.0048888	-7.191
1385000	156.3509721	95.5361087	80.9044791	77.9908627	61.4444690	21.4428784	9.6532532	4.7316937	0.0140161	0.0133975	-6.343
1390000	152.6859589	91.4147185	84.1558153	82.4996489	65.2706295	21.4027455	7.9325246	3.8483694	0.0038333	0.0041650	-6.202
1395000	148.5594593	97.0632867	89.9089218	87.8857665	65.2362090	22.9593209	8.2256212	4.7548298	0.0042621	0.0098752	-5.746
1400000	161.8864883	95.8613492	86.6861245	84.2847866	66.0337499	24.7576858	11.6474535	6.0131383	0.0075355	0.0074752	-10.038
1405000	155.4276566	93.0306392	83.3345604	81.0646933	62.5551039	22.4586733	9.9519500	4.9102531	0.0056889	0.0047763	-6.807
1410000	159.6831285	100.2664798	87.9510139	85.2956103	65.1259276	28.5356733	14.3497464	7.6320847	0.0024425	0.0054792	-7.669
1415000	154.8973883	93.6336609	81.9233743	79.5568410	62.3690184	24.5134403	12.2989420	7.2550910	0.0114732	0.0069813	-5.891
1420000	149.8813275	97.1188895	89.1638970	87.2530425	65.8188001	23.5578819	11.3030132	5.9528428	0.0073221	0.0034216	-9.202
1425000	151.5519539	99.2223873	90.0536179	87.5287897	64.5749213	23.6827445	10.8223634	5.9480191	0.0071368	0.0064074	-10.442
1430000	154.9884422	96.9291947	86.4098985	84.1140212	64.3082037	22.2508987	11.2359223	6.6096539	0.0023657	0.0052796	-11.429
1435000	155.3543587	97.8747931	87.2385220	84.5878856	60.3676617	22.4270927	10.2348867	5.2522290	0.0042552	0.0045737	-10.008
1440000	153.1432772	90.9008264	83.7321447	81.6894133	60.7347330	29.3584654	11.9032610	5.3983764	0.0084884	0.0150048	-11.868
1445000	167.0236428	91.4401219	81.0704038	78.6192603	63.6052842	23.6207924	10.7709223	5.4220659	0.0034977	0.0032524	-3.948
1450000	159.7366415	92.3049582	82.5976780	80.6948090	66.6836413	22.8079854	11.3804301	5.1538230	0.0243801	0.0211324	-7.273
1455000	163.7004606	101.0241608	83.7290675	80.1203121	59.0726613	22.0589672	9.8466566	4.7314605	0.0048298	0.0098992	-13.980
1460000	160.2119727	99.2851017	91.6906050	89.5889743	61.7280216	25.6837161	12.5843803	6.5131297	0.0177981	0.0199220	-5.297
1465000	165.9719516	94.8083164	81.4722884	78.9250995	62.2263818	23.9939880	10.8242139	5.9251395	0.0032190	0.0044941	-6.639
1470000	159.6874878	95.2315633	87.2831408	85.0221217	63.0887318	27.1009902	10.3346660	5.8713093	0.0150842	0.0146901	-10.748
1475000	156.1794042	96.5438443	85.7879676	82.1863800	59.8342002	22.5597956	8.2432019	4.4261285	0.0092265	0.0104354	-5.145
1480000	159.2825654	90.2753676	81.8865710	79.6140585	62.1444188	22.4706871	9.4508853	4.6488605	0.0070967	0.0070971	-13.413
1485000	167.1149454	93.7503357	83.8789523	81.9575477	65.4586433	21.5686657	9.6860484	3.9882560	0.0113910	0.0105006	-5.597
1490000	160.2557001	91.2627053	81.9342863	79.5058351	59.8517909	23.0269734	9.5873048	4.6187521	0.0044882	0.0035427	-10.078
1495000	156.7523644	91.4402362	82.9608171	81.6524367	61.6713628	22.5431421	11.2814031	5.6298668	0.0132083	0.0204722	-8.396
1500000	160.6063876	91.2184434	80.9425314	78.3340111	58.5718495	24.4987781	11.3952219	6.0438833	0.0039244	0.0055341	-7.925
1505000	163.2906596	95.8673651	82.2132764	80.6439403	64.9396514	23.2094395	10.3892963	5.2674932	0.0043662	0.0133739	-6.237
1510000	151.8447067	92.8917264	84.9142376	81.7477703	60.0976419	22.1994257	10.6360226	5.8636365	0.0092035	0.0115267	-7.539
1515000	155.4822353	93.5638681	84.3540283	81.9695402	63.6967162	23.2440586	8.8928278	4.7041602	0.0041743	0.0089153	-11.631
1520000	158.6602620	96.2468465	88.1765328	85.9987841	64.4805295	21.8721385	7.9761666	4.2968005	0.0051475	0.0085483	-7.354
1525000	157.6749386	98.6606790	84.3425891	82.0603144	62.4064502	21.8663173	9.4807917	4.8228119	0.0037924	0.0047956	-6.030
1530000	164.7778681	91.1764627	75.0702680	72.5112167	60.8820007	24.0507331	11.5332421	5.9414493	0.0043922	0.0090870	-9.133
1535000	149.6693591	91.4672661	77.1941372	74.5569819	58.0737995	24.6403957	9.0404037	5.0829919	0.0035585	0.0058041	-3.439
1540000	160.4808306	92.9530392	81.3717393	79.4941924	64.3866985	25.7398313	11.6187649	5.5211402	0.0033449	0.0052304	-11.485
1545000	152.7104701	93.4432774	81.0116047	78.3914279	64.7120678	25.8960573	14.0845462	8.1659843	0.0054598	0.0050304	-12.036
1550000	166.4992477	98.4321478	85.6985798	82.8849557	65.8242654	28.3668465	16.5074765	9.1671769	0.0142261	0.0085411	-3.380
1555000	165.6250516	98.0374945	85.0455359	82.5832217	63.6165443	28.9481856	16.8238116	10.0955014	0.0033204	0.0096146	-4.916
1560000	166.9240999	94.8085897	83.1711066	80.8609031	61.8001938	27.3457375	12.9143887	7.3599366	0.0046643	0.0065166	-9.704
1565000	164.7320742	99.0061456	89.2313406	87.2329649	65.7377108	29.5522498	11.4122058	6.1075380	0.0094589	0.0046582	-9.503
1570000	158.1956482	91.2605065	81.8492600	79.5523694	63.6769551	27.4370523	14.2447036	7.9943750	0.0043664	0.0057994	-3.085
1575000	166.2867201	95.5215112	80.7831293	78.7134737	63.6241947	23.8621456	8.8789388	4.9644174	0.0119612	0.0145277	-12.613
1580000	153.1806831	94.6562795	84.5289005	81.6789632	63.5062033	24.5167593	11.8803071	6.3284081	0.0039712	0.0058554	-4.139
1585000	158.0913128	97.3334744	86.8406550	83.6685285	60.3975436	23.0689615	9.4064882	4.9269684	0.0063402	0.0031634	-5.406
1590000	155.5589132	98.7033203	90.4640162	87.8196376	61.6609106	22.3034184	11.1430348	5.8873736	0.0162572	0.0115128	-6.693
1595000	156.9508635	92.5050028	81.3754795	79.3521989	62.4933942	23.6283521	8.3169727	4.6557656	0.0048348	0.0073014	-9.911
1600000	163.7272989	99.0328072	91.3488664	89.2768813	62.2314740	26.6613841	11.3997429	4.8564033	0.0084440	0.0057409	-5.769
1605000	153.7174634	101.2616737	95.5194909	93.9755393	60.2905719	24.1641132	8.5663300	4.4377003	0.0024398	0.0211594	-9.816
1610000	157.8938124	98.9568717	84.3488809	82.0441016	64.1270199	22.6618803	8.7316099	4.4717726	0.0035103	0.0040827	-7.703
1615000	151.8715194	98.3243785	86.1379785	83.0051302	65.0999026	23.8193943	7.9049355	3.2499492	0.0029966	0.0095643	-10.159
1620000	156.9067186	99.4436449	87.4838103	85.2680721	62.3198831	21.6177136	9.5108439	5.4403374	0.0037269	0.0138054	-9.433
1625000	159.9682711	97.7778285	84.3557428	81.1229619	64.1581390	23.1905994	8.7548898	5.0420950	0.0035637	0.0075222	-9.055
1630000	152.0918369	92.8228069	82.5921829	80.6016250	59.2657232	27.8626310	13.4135030	6.6039830	0.0066487	0.0093699	-9.173
1635000	151.5570475	101.3609456	85.9212112	83.3606174	65.3459240	25.8794926	12.0397327	6.4140903	0.0045799	0.0047943	-6.691
1640000	163.3141663	95.3455512	85.7482504	83.2042225	61.0082215	22.8676115	8.9267879	4.7284324	0.0039623	0.0034307	-6.192
1645000	156.2738359	101.2154207	86.6300243	83.9052794	62.2267087	21.6425386	8.7688972	4.6875669	0.0028800	0.0032248	-7.965
1650000	150.3669356	91.2997814	83.1560699	81.3878678	58.8897194	21.7466178	9.5154113	4.7934457	0.0056249	0.0049160	-6.780
1655000	155.0953756	101.3835584	86.2269720	83.0110341	61.5527865	21.8620029	8.7253243	4.5900712	0.0036648	0.0042207	-13.314
1660000	167.5037824	98.3590834	83.5734652	80.7883909	63.0515569	21.4170168	8.5748849	4.4055819	0.0041625	0.0047403	-8.054
1665000	152.9480658	98.2046516	88.5068555	86.0670701	64.9910095	22.2084886	10.6677418	5.6868322	0.0050991	0.0038629	-12.954
1670000	155.3808805	92.6618515	81.6314339	79.2855734	61.9473894	22.4569414	9.3017715	5.0472104	0.0052877	0.0048882	-5.074
1675000	152.4430509	101.1224371	86.0030055	82.8006304	65.7985772	23.9932334	11.9755590	6.4854041	0.0059251	0.0120291	-16.986
1680000	161.5404022	92.9963862	80.9979265	78.2089512	59.4427453	21.7078129	9.1588345	4.6717592	0.0042632	0.0049598	-3.947
1685000	156.1111818	94.6443945	82.3807610	79.4643648	63.2636477	24.5497741	6.8322988	3.5173315	0.0036255	0.0061708	-5.495
1690000	164.9814157	99.7623460	88.9291016	85.5473673	63.1912402	22.9884533	7.9643700	4.0646156	0.0048899	0.0088837	-5.151
1695000	165.6205631	93.9377797	85.6241396	83.5782957	65.8327378	22.1825417	9.7935454	5.1889943	0.0046884	0.0022498	-5.438
1700000	165.3213245	91.1188040	83.8098340	81.8951469	63.2207848	21.7659722	8.2488801	3.3477779	0.0184080	0.0074136	-6.659
1705000	151.9411438	98.0855932	89.6339418	87.3646887	65.5992396	22.9017401	10.0900342	4.9118801	0.0070945	0.0080247	-12.281
1710000	161.8871069	96.6258086	83.3276586	81.1755135	60.8894447	21.9879130	11.0379416	5.7171188	0.0039806	0.0072263	-7.311
1715000	164.5969857	100.5733056	88.4367226	85.5349486	65.3488770	22.0370620	9.1412452	5.0786742	0.0043735	0.0066264	-9.581
1720000	162.5672425	93.0137915	83.0652014	80.8382374	65.5238649	23.2330237	10.2146394	5.5920792	0.0105230	0.0114926	-10.266
1725000	161.2013988	93.2954526	83.4364224	81.3660417	65.1976316	25.3118062	11.5004217	6.3722497	0.0031742	0.0029642	-8.269
1730000	166.9359559	93.8433451	76.1420644	73.6528692	60.0600925	22.8934505	10.1318785	6.3329850	0.0015727	0.0257702	-5.390
1735000	151.0659620	96.7852954	81.2011257	78.1828619	65.9031447	25.1226660	13.1126706	7.7854218	0.0161102	0.0110998	-4.140
1740000	161.3896083	91.3815873	76.6427298	73.8580550	58.2524726	22.2086398	9.0355044	4.5363193	0.0032444	0.0048940	-12.652
1745000	159.4460845	98.3156973	86.4967549	83.7741620	61.5025166	23.1332451	10.0562788	4.6048777	0.0058132	0.0056701	-2.446
1750000	156.4091235	98.0692183	85.2014200	82.5570961	64.4058113	20.5761238	8.2121800	4.3291354	0.0115203	0.0038772	-7.797
1755000	166.2220787	93.1242790	83.1071632	81.2027763	65.2517668	23.3535009	8.6895109	4.5320903	0.0030645	0.0075473	-3.577
1760000	164.0681771	91.3983865	80.2766855	76.9666239	58.5697221	25.9990427	8.8770841	4.5584376	0.0038381	0.0066861	-7.409
1765000	156.6663109	92.7357454	80.2168914	76.9442656	58.4336256	23.7609935	10.6714984	5.1257102	0.0042195	0.0179043	-8.279
1770000	160.5279318	97.0329445	86.3360127	84.0084012	64.5674767	23.7632490	10.7038016	5.3573022	0.0025355	0.0043344	-11.708
1775000	166.6835022	94.1482008	85.1992091	82.8642641	61.2912577	22.2949053	8.4141237	4.5744840	0.0038226	0.0084910	-7.324
1780000	157.2386018	95.1224629	82.7429243	79.6696737	62.6565445	22.2459694	10.0697995	5.0932577	0.0038131	0.0098447	-8.413
1785000	163.7604821	94.4238616	81.0483105	78.4305382	64.3792961	21.8948681	8.8738063	4.6619306	0.0046250	0.0062372	-7.100
1790000	158.4380398	91.8546112	84.6306262	82.9595867	62.5343030	21.6626664	9.3143840	4.4794431	0.0059515	0.0085807	-4.809
1795000	151.5000440	96.2907280	82.5613165	79.9680345	63.8727376	21.4667307	8.7737756	4.3971278	0.0089879	0.0066281	-7.071
1800000	154.7106003	99.1481925	86.3783315	83.9968798	61.6588205	21.4133413	8.8749862	4.2511229	0.0029520	0.0036450	-9.923
1805000	152.1381362	95.3787355	85.6492156	83.5484330	65.9657890	23.9002546	8.1435619	4.1918050	0.0039231	0.0044620	-5.199
1810000	152.3798250	94.4819872	85.7347278	83.2008927	65.9946393	22.0190489	8.0932311	3.8795538	0.0042361	0.0077008	-6.419
1815000	151.6071582	93.0298543	82.7434673	81.2988263	62.1422471	25.5259430	11.8883474	6.2365055	0.0067519	0.0098468	-10.249
1820000	165.7531233	92.1970113	81.8267441	78.5319816	61.0165537	23.5449865	10.0325183	5.6056132	0.0065220	0.0082291	-12.031
1825000	153.8890634	99.2815656	83.1835313	80.6798272	58.9192334	25.9661918	13.3485408	6.6985907	0.0093642	0.0057001	-8.872
1830000	159.4623342	97.2876146	84.8787480	81.8219550	58.5127185	28.0883629	14.1536898	6.7271730	0.0067942	0.0195192	-9.818
1835000	151.4293252	94.2047594	83.6431164	81.0647003	64.2064282	25.0528336	11.6087243	6.1960373	0.0045399	0.0037085	-13.064
