Gen	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	t_n16	t_n17	mu	sigma2	lnL
50945000	150.4902579	95.7844542	86.3731343	84.1151474	61.9278266	25.7799670	10.1686834	6.1975444	0.0176388	0.0116449	-6.824
50950000	161.9137377	95.7394601	88.1347272	86.3463278	60.8043345	22.0331566	9.7179945	6.1041385	0.0144398	0.0169190	-5.930
50955000	163.9196928	93.6774070	84.6446000	82.6034805	64.9450699	21.3407101	10.0710490	5.0459613	0.0049143	0.0037444	-3.163
50960000	154.5435215	92.4698344	81.7638781	78.9283541	61.1201569	21.2607134	10.3045773	5.5179100	0.0059938	0.0032813	-8.511
50965000	152.8517617	99.9773790	90.9778288	89.0499267	62.9750052	26.0936999	11.3368469	5.2402173	0.0049988	0.0064748	-6.639
50970000	163.5031349	99.8223163	84.1970962	81.5180759	59.7173324	26.0246990	12.9946613	7.3696164	0.0048185	0.0078544	-5.476
50975000	154.8640012	94.4797134	84.8180592	81.9427629	65.1796541	29.3468075	13.6393647	7.2636460	0.0063680	0.0087621	-7.496
50980000	165.0684534	92.6033567	84.1027993	82.1767422	64.1566255	28.1360952	12.3219001	5.8242370	0.0078412	0.0098862	-12.836
50985000	159.8767274	92.0540142	81.1298490	77.9764119	60.4034268	23.6565852	9.6891877	4.5770369	0.0047012	0.0071695	-5.283
50990000	167.0407659	99.4214654	84.0327993	80.8789776	62.9009456	21.6994479	8.0705007	4.2741178	0.0040909	0.0038530	-8.787
50995000	151.8505473	95.7812139	85.5060738	83.4224922	63.4970552	22.6954230	9.8068348	4.5258118	0.0065233	0.0051132	-8.860
51000000	161.8907521	100.5851247	88.4937380	86.0270791	64.4429098	24.1642436	10.4001083	4.9695698	0.0038611	0.0022981	-3.877
51005000	165.7073755	91.7853308	78.6131722	75.9436736	62.3815171	24.1661628	10.9738937	5.3675304	0.0056618	0.0215616	-5.687
51010000	163.3553431	99.3568980	86.1464274	83.6294149	63.3159566	27.5611094	11.1338632	5.4722317	0.0034050	0.0079877	-9.882
51015000	166.8304888	93.6158036	82.5803483	79.9780239	65.8204549	28.7343368	11.8390099	6.0103606	0.0120274	0.0071463	-9.069
51020000	157.0083625	100.4668967	92.0280318	89.7461215	64.9219159	23.2074406	9.9428193	5.3658360	0.0064970	0.0045294	-3.905
51025000	154.5570202	94.0964601	85.5253639	83.4689912	64.7272374	22.4201611	7.8975880	4.1914094	0.0050845	0.0043688	-10.410
51030000	161.2418253	96.8708296	84.1646339	80.7354867	62.9003267	25.1701751	13.9286762	7.9310222	0.0185769	0.0193815	-6.184
51035000	157.3883718	91.8061661	82.1006450	79.4780163	61.5251240	28.0887354	11.2959021	6.3708144	0.0091894	0.0158487	-12.178
51040000	150.0837354	96.4096487	85.3438413	82.4731587	65.9335375	23.4432348	9.5477487	4.2523135	0.0110305	0.0136851	-5.868
51045000	160.2274218	93.7280040	86.6445094	83.9249223	60.3521804	23.4874218	10.3911753	5.1022224	0.0149797	0.0088761	-5.025
51050000	153.6857087	95.6319398	82.2907484	80.2079556	64.3233611	21.8842782	7.0016025	3.4090213	0.0148339	0.0162112	-4.627
51055000	166.0060149	93.9251911	79.7529825	77.0755273	65.9046544	21.5500150	10.2311503	4.5947042	0.0163769	0.0170241	-5.721
51060000	155.8102657	97.9482057	89.1103828	86.8128112	61.9738037	22.8650179	9.3590328	4.4064982	0.0094163	0.0151313	-7.023
51065000	160.4670871	101.4603495	93.3784650	91.1164919	62.0823652	22.7922522	7.7977055	4.0739010	0.0064434	0.0101923	-6.176
51070000	164.0900370	92.2930632	83.1206523	81.3529553	63.2483211	25.2171088	8.6294045	4.1622389	0.0065063	0.0089551	-4.771
51075000	163.6687057	93.3393930	83.4609350	80.9584743	62.6503097	21.8186125	6.6592991	3.2837948	0.0029941	0.0078608	-7.633
51080000	163.6161929	93.0519030	82.4439244	80.3733994	61.0259870	21.5542681	7.8059766	3.5350529	0.0007907	0.0062468	-3.625
51085000	149.9088592	101.3422915	89.3749078	86.6952664	59.8800936	21.4289112	9.0536872	4.9169097	0.0036756	0.0083267	-3.617
51090000	163.1764795	98.5877212	86.5853987	83.7790994	58.2758289	23.5021708	9.8428192	5.1974219	0.0058612	0.0066137	-5.842
51095000	152.9593456	91.7021432	85.0450936	83.3511430	64.0455119	23.1456043	10.6512458	6.4069106	0.0083911	0.0221640	-6.456
51100000	151.6245864	93.6605847	82.2350830	79.5383235	62.1201001	23.0258420	10.0306162	4.9922200	0.0086096	0.0067944	-6.376
51105000	150.4839900	90.9680162	79.7419523	77.5823675	61.2627230	22.4222537	10.5440655	5.5166786	0.0075804	0.0039655	-11.499
51110000	167.2324467	97.4931247	83.7819274	81.2333561	62.9056978	21.6217158	11.0544562	6.1641844	0.0127212	0.0092763	-5.626
51115000	160.0336149	97.0845557	81.9539806	79.6527697	64.6463999	23.1159004	9.9158243	4.7710537	0.0030173	0.0055830	-5.847
51120000	163.2450869	100.6775029	90.9609394	88.6153111	65.6937163	24.0861824	9.6035083	4.7714449	0.0024055	0.0044383	-11.868
51125000	157.8106285	99.2453986	86.1626544	84.2694968	64.5555446	25.9034567	9.2812980	3.8456061	0.0052018	0.0143281	-5.413
51130000	167.0738372	98.0223436	83.3269524	80.7722336	64.5391193	22.4653706	9.7732856	4.8755098	0.0046141	0.0052015	-6.247
51135000	157.4736706	96.1637511	84.9958120	82.1072717	59.7772749	22.3952377	10.5448595	5.3370723	0.0065436	0.0126512	-10.383
51140000	167.5584281	93.5271638	80.5766289	78.1673542	59.1605156	23.2424119	8.9767348	4.4265371	0.0031857	0.0026361	-1.966
51145000	154.4606999	93.6120789	85.2164513	82.4718757	62.9265482	21.4050074	9.8202097	5.1453044	0.0033301	0.0077469	-5.042
51150000	165.4266790	96.3116486	85.3009320	82.6798686	65.9684088	25.0347075	10.1283247	5.0301268	0.0040904	0.0014733	-5.880
51155000	158.5580163	101.8965551	84.6606913	81.7787666	60.5867052	23.7826772	7.3691100	3.6782945	0.0038312	0.0090326	-4.290
51160000	163.9385161	102.3870288	91.5622220	89.0729109	65.7352551	23.0758557	11.3203064	5.9379268	0.0036880	0.0073124	-5.284
51165000	155.3886991	99.5820621	88.8550370	85.9657431	65.8682526	21.9239135	11.3333362	6.1266576	0.0040920	0.0049449	-6.706
51170000	152.2649055	101.7398386	90.4777224	86.8819510	63.0213254	22.5943369	11.3302205	5.5069811	0.0069450	0.0061022	-4.178
51175000	159.9043752	97.1526525	86.5888660	84.2523370	62.0377590	27.0759764	9.1582219	5.0325397	0.0132923	0.0203370	-12.742
51180000	156.0791960	97.0125914	89.1345671	86.8552195	60.9166931	23.5094279	10.5156380	5.4258148	0.0075147	0.0060351	-10.592
51185000	158.6170109	96.5762995	84.3064562	81.6343410	61.5139029	21.1437822	7.7929785	4.2568145	0.0063110	0.0082964	-4.305
51190000	161.3783345	99.2294879	82.3371175	78.3882433	59.6578423	21.3567234	8.4842925	4.1865046	0.0021308	0.0043957	-8.122
51195000	165.4445650	94.4696769	85.1812840	82.4087036	65.8485400	21.3125354	9.3124147	4.7483265	0.0041582	0.0031600	-4.615
51200000	156.6995381	91.5031266	79.0797332	76.9629654	61.2912393	24.1551016	11.4010757	6.1728411	0.0052935	0.0048973	-6.808
51205000	151.9557660	94.7487899	81.8359697	79.2311850	57.9270674	27.5836542	12.8448304	7.0450153	0.0046929	0.0083089	-8.856
51210000	166.4721781	98.0838686	86.3211949	84.2299631	63.1145009	22.3942719	10.7221532	6.5565108	0.0023304	0.0056253	-10.000
51215000	155.8019788	94.5924802	84.7821299	83.2100713	65.4558718	25.8578473	9.9403323	6.0292770	0.0583115	0.0221956	-8.771
51220000	151.5045520	99.0042491	90.3537171	86.8890227	65.8759992	24.4582033	11.1332146	6.0914614	0.0094206	0.0076805	-6.792
51225000	153.3520302	101.4108215	88.1601102	84.0367247	63.1289760	22.5120364	8.9854191	5.4106529	0.0052048	0.0094575	-9.154
51230000	154.1070205	93.5669930	84.7589567	82.6897881	64.8285982	24.0876836	10.7224437	6.6700073	0.0041784	0.0083418	-10.348
51235000	162.3253489	99.8414836	87.3235646	84.5113208	65.5897625	26.3225984	10.9500794	5.9842224	0.0065238	0.0060392	-8.556
51240000	159.0755736	101.4279236	85.5929553	83.0573568	61.2860689	26.5839582	8.9062310	5.3960758	0.0134689	0.0161055	-4.641
51245000	153.0195773	91.0948275	83.7469173	80.9039987	63.7729460	24.2969922	10.1611241	5.6342778	0.0066797	0.0118672	-7.696
51250000	164.1552891	93.5774513	83.5173647	81.5829384	63.1787686	27.4272418	12.7897209	7.1261902	0.0054697	0.0106378	-9.713
51255000	157.2553713	96.0707265	86.4146484	84.5930404	65.0227433	25.6539461	13.0454604	7.5347534	0.0091759	0.0056302	-6.469
51260000	150.1613222	98.0938470	86.7952959	80.5626858	62.7925294	22.6640203	13.1645386	9.3072212	0.0132438	0.0374194	-6.020
51265000	156.9713377	94.4960585	82.8304690	80.3910284	58.6521727	26.7540827	9.5051832	5.2165377	0.0129269	0.0173092	-9.253
51270000	163.4702817	101.9882210	89.2670247	86.6581667	61.2021497	21.3930051	7.1307600	3.8300166	0.0067990	0.0104823	-10.718
51275000	164.2468575	93.9096533	84.2677153	81.5685350	64.3985237	24.3730137	8.3362189	4.5577899	0.0029555	0.0066361	-10.113
51280000	157.2010260	91.9151448	79.5060532	76.3728541	57.9774482	26.4414851	8.0011401	4.4218335	0.0090198	0.0118298	-9.325
51285000	158.9993578	94.7445708	74.4411138	72.2453035	59.0365982	21.2379754	8.2271674	4.4104216	0.0190954	0.0265847	-9.460
51290000	154.1146584	95.4161148	81.7251288	78.6897154	61.5001436	24.8267030	15.8258053	5.4339149	0.1174025	0.0273566	-5.094
51295000	162.7754936	90.6456212	82.2857286	80.1331482	66.2563753	21.5509232	10.5186912	5.0695215	0.0222063	0.0118026	-10.105
51300000	161.5938661	92.3400192	84.3090768	82.2115171	61.6226931	24.4812845	9.9108963	5.4086214	0.0060116	0.0073954	-8.073
51305000	156.9692656	92.5749126	80.6680479	77.9117205	62.4292148	23.2483583	9.4242566	4.4181982	0.0098279	0.0092836	-8.787
51310000	155.9957465	95.5039163	81.5308873	78.7733212	62.3989881	22.9411524	9.8980334	5.1503687	0.0053522	0.0068888	-4.915
51315000	160.1030513	94.8178640	87.5953570	85.1306005	66.1227510	24.2474617	9.6793837	5.1159168	0.0046870	0.0050754	-4.152
51320000	155.9458523	97.5636892	83.6618761	81.5852947	64.4226220	26.6526718	9.5346765	4.6649325	0.0062373	0.0079948	-8.480
51325000	166.7827750	100.4019456	93.9144850	92.4082478	66.2000205	27.0052986	12.8446569	5.8593349	0.0158259	0.0177734	-6.656
51330000	166.4238773	93.6327798	83.8409500	81.4645385	65.9724242	24.9486239	10.1510229	5.0539735	0.0079878	0.0077130	-8.690
51335000	161.3370689	93.7612247	83.5051795	81.2741683	60.9729956	22.8246449	7.9117182	4.0208554	0.0042425	0.0090230	-11.301
51340000	165.8097197	94.2807021	82.0519725	79.4994966	65.0294089	22.4563578	8.3230730	4.6824385	0.0039205	0.0098933	-12.462
51345000	162.8325444	92.2576645	82.5806895	80.1081244	63.0654180	23.3903798	9.2127013	4.5655669	0.0110583	0.0077264	-10.783
51350000	163.0369365	95.0319436	85.6941007	83.2297290	60.6994140	23.5301559	9.5392141	4.4842262	0.0043150	0.0068747	-8.973
51355000	165.4807510	100.5480797	87.6448645	84.8135296	64.1651463	22.5785085	7.8776702	3.8623328	0.0047361	0.0044847	-6.109
51360000	164.4784833	98.2424046	86.1649012	82.6772682	64.8320672	26.2824140	8.5515208	3.6270643	0.0119030	0.0129064	-6.201
51365000	163.2850931	98.3409129	86.0193401	83.0475102	60.4710054	27.3921705	10.1977326	5.5629227	0.0063673	0.0122530	-8.709
51370000	153.9401895	92.3551528	82.0100598	79.4706333	63.4502550	24.9877056	10.7282482	5.7898091	0.0042516	0.0052129	-6.655
51375000	164.6018191	93.4974813	81.5233770	79.0298004	63.8191825	22.9101073	10.3004159	5.3604784	0.0034072	0.0073043	-9.787
51380000	157.9039021	97.3693690	83.3593853	80.1096822	65.0212522	21.8359719	8.0350897	3.7028893	0.0033732	0.0062384	-6.527
51385000	153.8575296	94.4252472	85.2045349	82.8368014	63.6919366	27.0074189	11.5738250	5.0934636	0.0027390	0.0068523	-12.274
51390000	150.9755501	93.9009957	84.4787801	82.2222360	61.3341413	21.5784433	9.1863161	5.0914574	0.0058972	0.0082211	-10.216
51395000	159.1447024	93.2449355	84.0928933	81.8018947	64.8179265	21.3425841	9.7912541	5.5665463	0.0096143	0.0039986	-6.891
51400000	150.7739835	91.5540543	80.0704852	78.0446766	62.9995775	21.6365677	9.4248910	5.1180594	0.0024612	0.0026188	-10.782
51405000	155.7433334	99.9581121	88.6222522	85.7391915	61.8040990	22.3509824	11.0630265	6.3675295	0.0060326	0.0070047	-6.290
51410000	163.1002217	102.0090161	87.4159622	81.3891909	63.0453219	24.0027197	11.4820719	7.5529396	0.0088354	0.0134943	-12.537
51415000	166.8234528	95.9494328	87.8035211	86.0609902	58.8908948	25.3549851	12.0232992	6.3203340	0.0148321	0.0078220	-6.563
51420000	158.1746312	100.1296874	88.9136471	86.2937074	64.9440627	24.7901816	13.8612544	7.3271861	0.0071744	0.0065863	-5.580
51425000	162.8457210	90.5298627	85.5595459	83.8269519	65.5741747	23.4804807	9.7066733	4.8262424	0.0071109	0.0109527	-6.538
51430000	154.7847035	95.6031510	86.2596140	84.0380225	61.8534795	22.0764734	11.3333857	6.1351501	0.0102277	0.0041704	-8.018
51435000	152.8497288	92.0852726	81.3427287	79.3244249	62.1894406	23.0646227	8.9816310	4.8744495	0.0174495	0.0091224	-7.230
51440000	161.5337331	101.7840570	88.6165586	86.2763884	64.6818211	23.6585313	10.3109508	5.6004740	0.0041668	0.0023477	-11.071
51445000	153.7558577	93.0719634	81.9568471	79.6369886	62.9213708	22.2134143	9.8874708	5.2146100	0.0033220	0.0033202	-6.026
51450000	163.1641960	98.9025003	86.7294726	83.9731120	64.1180944	22.0814705	9.5123955	4.9155339	0.0034701	0.0028162	-5.763
51455000	151.2200434	92.8605173	84.3271912	81.6948932	65.8260328	26.2008240	11.0758685	5.4849501	0.0067499	0.0084803	-9.801
51460000	157.6292219	101.7217811	87.9115113	85.4432814	65.6360976	22.2048455	9.4584251	4.7817095	0.0028952	0.0028439	-5.119
51465000	153.6617304	92.6058242	81.3833623	79.3284398	63.5954176	27.9549092	8.8797386	4.4855644	0.0025616	0.0054475	-9.846
51470000	153.4151673	95.9903568	81.6127974	78.9527030	62.9982135	25.1312650	12.4129938	5.7487343	0.0033676	0.0055682	-6.081
51475000	166.6566741	98.8156976	86.3143908	83.2840954	65.9975440	22.8144444	10.0212009	5.7761334	0.0025740	0.0038732	-10.287
51480000	158.8068896	95.2866764	85.5012738	83.0240841	64.5942150	23.1506318	10.4033243	6.0866834	0.0091265	0.0140266	-5.759
51485000	153.8700951	102.3283400	85.4196909	82.4906589	63.3320155	21.6172023	9.4431896	5.0110079	0.0056170	0.0064859	-7.302
51490000	157.9445743	96.9144498	86.6028345	84.0918550	62.6161076	21.6899392	8.9952636	4.7604251	0.0029203	0.0052785	-5.021
51495000	154.8693623	93.1775248	83.4945859	81.4291516	61.2866793	25.2460592	10.0542514	6.0183440	0.0046212	0.0067900	-8.259
51500000	157.3041883	100.1852412	85.9100793	82.8977788	62.7850806	21.9223758	9.7002078	4.9700050	0.0040493	0.0024214	-6.926
51505000	156.5817928	95.5521163	83.3362944	80.5436538	61.9469053	22.2778909	10.1084112	5.0775588	0.0044835	0.0060035	-8.617
51510000	158.7892707	94.2922612	82.0048476	79.0838079	58.3949928	22.1148168	9.2931465	4.8162839	0.0034900	0.0056328	-4.672
51515000	158.0297302	98.7769709	88.5669630	86.3325627	64.0783547	25.0654258	9.3482537	4.9173535	0.0053361	0.0043479	-4.538
51520000	152.0201909	95.9745641	84.7522887	81.8142795	61.2707067	23.0826958	10.6028870	6.1066827	0.0076999	0.0093531	-6.941
51525000	161.2285542	95.5187108	84.5851465	82.0205371	66.0916211	24.4455273	11.7419412	5.4440762	0.0036551	0.0033519	-5.064
51530000	150.5315145	96.8734882	84.6942115	82.0565787	63.5660406	26.1242207	14.0587298	6.6001983	0.0104584	0.0078628	-8.198
51535000	158.0486947	99.4681666	81.9856075	79.1436156	60.9364174	24.8077113	13.0960647	6.9126796	0.0044185	0.0043979	-9.012
51540000	152.4653580	91.1742347	81.0060960	79.0388359	61.8940262	24.1709939	10.4313666	5.2392251	0.0050021	0.0038359	-3.271
51545000	153.7799782	101.3507298	91.7966905	89.5873262	65.0432190	22.6896906	9.8052938	5.4566512	0.0034172	0.0044680	-9.187
51550000	161.4871412	97.3817841	86.3214925	83.6503414	63.1922711	25.0852345	11.5021263	6.2791516	0.0037319	0.0044612	-7.128
51555000	154.6435264	95.5162824	87.0879846	84.9035300	65.6258973	27.2709728	14.2662767	5.8459231	0.0162608	0.0084766	-8.894
51560000	165.0845222	93.7394100	83.9000189	81.3724607	61.2057795	23.8664850	11.2936406	5.5971743	0.0145814	0.0060948	-7.214
51565000	158.5648577	91.1744225	84.1795018	81.8012206	58.7175503	22.5657427	12.1208603	6.4289027	0.0171773	0.0157973	-9.588
51570000	164.1049751	92.7676905	82.6526812	80.2899003	59.1271305	24.5417749	13.6735230	7.8376291	0.0177307	0.0159151	-7.637
51575000	156.9552885	94.9191032	76.4319087	74.4546188	60.9009162	21.5455243	14.2021944	6.0395579	0.0462579	0.0324417	-5.679
51580000	161.9554499	96.2697268	75.1316408	73.6914559	66.1493209	23.7129570	12.7902608	6.4005890	0.0145107	0.0296378	-10.052
51585000	164.3653578	93.9617626	78.4645668	76.0814793	64.2154851	29.4303952	13.5844311	5.7790348	0.0100096	0.0229780	-6.534
51590000	157.4959350	93.4684165	83.5057129	80.9024298	65.6828909	29.3027057	14.1417426	8.6067366	0.0102485	0.0103020	-8.688
51595000	161.7229720	96.2719596	85.3318065	82.3479724	60.7694834	25.8925951	13.4054762	5.6555335	0.0122206	0.0111412	-4.410
51600000	160.7432802	100.7060158	83.3545275	79.3584241	61.9761540	22.8066455	10.5193188	5.5311098	0.0048316	0.0089448	-7.754
51605000	159.3849254	95.2582845	81.8206972	78.9085507	61.8738169	23.4608940	9.7587713	5.1944583	0.0105734	0.0096561	-7.479
51610000	166.8213478	95.2189048	79.7097663	75.7812911	62.7885696	23.7356219	10.3223289	5.4076051	0.0063258	0.0146810	-4.886
51615000	152.7819877	97.0228460	85.9496646	83.1566467	62.4107693	20.5048190	8.8220655	5.1667365	0.0065690	0.0048198	-5.776
51620000	166.7511262	95.4344094	82.9189489	80.5386995	65.6363744	23.9609346	10.7875975	4.9799760	0.0056935	0.0103897	-6.084
51625000	152.0341147	92.5195932	83.4451760	80.8353145	62.3083890	26.7343688	12.3993970	5.4682449	0.0113779	0.0169137	-8.817
51630000	162.7600463	96.8595716	87.7373902	85.0014047	65.8997449	23.1040255	10.0401868	5.1089322	0.0055641	0.0035078	-9.076
